tier,layer,component,perturbation,mean_restoration,std_restoration
tier_2,19,mlp_out,standard_translation,0.0004249999999999999,0.011550000000000001
tier_2,19,mlp_out,transliteration,-0.002175,0.01215
tier_2,19,residual,code_switching,0.040825,0.049949999999999994
tier_2,19,residual,standard_translation,0.012674999999999999,0.059775
tier_2,19,residual,transliteration,0.0421,0.030175
tier_2,20,attn_out,code_switching,-0.0025,0.0063999999999999994
tier_2,20,attn_out,standard_translation,-0.00015000000000000007,0.00335
tier_2,20,attn_out,transliteration,0.006175,0.005175
tier_2,20,mlp_out,code_switching,-0.00030000000000000014,0.005875
tier_2,20,mlp_out,standard_translation,-0.0015499999999999997,0.00645
tier_2,20,mlp_out,transliteration,0.010775,0.018325
tier_2,20,residual,code_switching,0.037649999999999996,0.047325
tier_2,20,residual,standard_translation,0.0125,0.0708
tier_2,20,residual,transliteration,0.041425000000000003,0.028225
tier_2,21,attn_out,code_switching,0.000425,0.003325
tier_2,21,attn_out,standard_translation,-0.0004500000000000001,0.0109
tier_2,21,attn_out,transliteration,0.00012500000000000003,0.0034000000000000002
tier_2,21,mlp_out,code_switching,0.0042,0.010925
tier_2,21,mlp_out,standard_translation,-0.0017,0.011925
tier_2,21,mlp_out,transliteration,0.014,0.015425000000000001
tier_2,21,residual,code_switching,0.031275,0.036725
tier_2,21,residual,standard_translation,0.02015,0.050199999999999995
tier_2,21,residual,transliteration,0.0393,0.027475
tier_2,22,attn_out,code_switching,0.001225,0.003025
tier_2,22,attn_out,standard_translation,-0.00165,0.0034000000000000002
tier_2,22,attn_out,transliteration,-0.001075,0.002425
tier_2,22,mlp_out,code_switching,-0.0012250000000000002,0.0066
tier_2,22,mlp_out,standard_translation,-0.007775000000000001,0.01055
tier_2,22,mlp_out,transliteration,0.007725,0.006149999999999999
tier_2,22,residual,code_switching,0.0336,0.041325
tier_2,22,residual,standard_translation,0.02475,0.056874999999999995
tier_2,22,residual,transliteration,0.0386,0.025175
tier_2,23,attn_out,code_switching,0.0018249999999999998,0.005025
tier_2,23,attn_out,standard_translation,0.0016,0.00555
tier_2,23,attn_out,transliteration,0.000325,0.0019
tier_2,23,mlp_out,code_switching,0.00705,0.01165
tier_2,23,mlp_out,standard_translation,-0.0018999999999999998,0.01195
tier_2,23,mlp_out,transliteration,0.00185,0.006625
tier_2,23,residual,code_switching,0.033299999999999996,0.039725
tier_2,23,residual,standard_translation,0.03845,0.07200000000000001
tier_2,23,residual,transliteration,0.03825,0.024625
tier_2,24,attn_out,code_switching,0.0014000000000000002,0.005025
tier_2,24,attn_out,standard_translation,-0.001675,0.005574999999999999
tier_2,24,attn_out,transliteration,0.0036,0.0058
tier_2,24,mlp_out,code_switching,0.0015499999999999993,0.012400000000000001
tier_2,24,mlp_out,standard_translation,-0.008074999999999999,0.017725
tier_2,24,mlp_out,transliteration,0.005424999999999999,0.00835
tier_2,24,residual,code_switching,0.030275000000000003,0.04645
tier_2,24,residual,standard_translation,0.015725,0.05362499999999999
tier_2,24,residual,transliteration,0.031975,0.02345
tier_2,25,attn_out,code_switching,-0.000925,0.0037
tier_2,25,attn_out,standard_translation,7.5e-05,0.0031999999999999997
tier_2,25,attn_out,transliteration,0.004849999999999999,0.00385
tier_2,25,mlp_out,code_switching,0.0008249999999999998,0.009375000000000001
tier_2,25,mlp_out,standard_translation,-0.003725,0.020325
tier_2,25,mlp_out,transliteration,0.001575,0.006574999999999999
tier_2,25,residual,code_switching,0.025175,0.041725
tier_2,25,residual,standard_translation,0.0077,0.0403
tier_2,25,residual,transliteration,0.0325,0.022025
tier_2,26,attn_out,code_switching,-0.00215,0.002825
tier_2,26,attn_out,standard_translation,0.002875,0.010049999999999998
tier_2,26,attn_out,transliteration,0.0065249999999999996,0.0053
tier_2,26,mlp_out,code_switching,-0.00105,0.0046500000000000005
tier_2,26,mlp_out,standard_translation,-0.008675,0.015349999999999999
tier_2,26,mlp_out,transliteration,-0.0036,0.00795
tier_2,26,residual,code_switching,0.022,0.026525
tier_2,26,residual,standard_translation,0.004875000000000001,0.026325
tier_2,26,residual,transliteration,0.030324999999999998,0.01935
tier_2,27,attn_out,code_switching,0.00185,0.0033750000000000004
tier_2,27,attn_out,standard_translation,-0.00165,0.0045000000000000005
tier_2,27,attn_out,transliteration,0.003525,0.00435
tier_2,27,mlp_out,code_switching,-0.0012,0.004625
tier_2,27,mlp_out,standard_translation,-0.0026249999999999997,0.0102
tier_2,27,mlp_out,transliteration,0.0097,0.0056
tier_2,27,residual,code_switching,0.013325,0.02075
tier_2,27,residual,standard_translation,-0.0001999999999999988,0.0245
tier_2,27,residual,transliteration,0.026375000000000003,0.019275
tier_2,28,attn_out,code_switching,5.000000000000002e-05,0.0010999999999999998
tier_2,28,attn_out,standard_translation,-2.500000000000001e-05,0.003975
tier_2,28,attn_out,transliteration,0.002675,0.003575
tier_2,28,mlp_out,code_switching,0.002275,0.009375
tier_2,28,mlp_out,standard_translation,0.00235,0.00955
tier_2,28,mlp_out,transliteration,0.0155,0.0105
tier_2,28,residual,code_switching,0.0107,0.010025
tier_2,28,residual,standard_translation,-0.0005500000000000001,0.026174999999999997
tier_2,28,residual,transliteration,0.02485,0.019
tier_2,29,attn_out,code_switching,-0.0014,0.0037749999999999997
tier_2,29,attn_out,standard_translation,0.00017499999999999997,0.003125
tier_2,29,attn_out,transliteration,-0.002525,0.006
tier_2,29,mlp_out,code_switching,-0.005575000000000001,0.008525000000000001
tier_2,29,mlp_out,standard_translation,-0.00515,0.013425
tier_2,29,mlp_out,transliteration,0.004775000000000001,0.01195
tier_2,29,residual,code_switching,0.012975,0.015375
tier_2,29,residual,standard_translation,-0.0005749999999999998,0.020825000000000003
tier_2,29,residual,transliteration,0.014775,0.01795
tier_2,30,attn_out,code_switching,-0.0024,0.00475
tier_2,30,attn_out,standard_translation,0.000875,0.0022
tier_2,30,attn_out,transliteration,0.004125,0.0030499999999999998
tier_2,30,mlp_out,code_switching,-0.001025,0.0037
tier_2,30,mlp_out,standard_translation,-0.0018750000000000001,0.008775
tier_2,30,mlp_out,transliteration,-0.00024999999999999995,0.0028250000000000003
tier_2,30,residual,code_switching,-0.00225,0.00645
tier_2,30,residual,standard_translation,-0.002525,0.0049250000000000006
tier_2,30,residual,transliteration,0.004175,0.005
tier_2,31,attn_out,code_switching,0.0,0.0
tier_2,31,attn_out,standard_translation,0.0,0.0
tier_2,31,attn_out,transliteration,0.0,0.0
tier_2,31,mlp_out,code_switching,0.0,0.0
tier_2,31,mlp_out,standard_translation,0.0,0.0
tier_2,31,mlp_out,transliteration,0.0,0.0
tier_2,31,residual,code_switching,0.0,0.0
tier_2,31,residual,standard_translation,0.0,0.0
tier_2,31,residual,transliteration,0.0,0.0
tier_3,0,attn_out,code_switching,0.019375,0.07215
tier_3,0,attn_out,standard_translation,0.031525,0.083475
tier_3,0,attn_out,transliteration,0.003049999999999997,0.0829
tier_3,0,mlp_out,code_switching,0.10185000000000001,0.157425
tier_3,0,mlp_out,standard_translation,-0.06045,0.09765
tier_3,0,mlp_out,transliteration,0.05842500000000001,0.29165
tier_3,0,residual,code_switching,0.09707500000000001,0.11375
tier_3,0,residual,standard_translation,-0.06925,0.144375
tier_3,0,residual,transliteration,0.0055499999999999786,0.46445000000000003
tier_3,1,attn_out,code_switching,0.01705,0.040825
tier_3,1,attn_out,standard_translation,-0.02015,0.06962499999999999
tier_3,1,attn_out,transliteration,0.0891,0.16525
tier_3,1,mlp_out,code_switching,0.02475,0.058300000000000005
tier_3,1,mlp_out,standard_translation,-0.02615,0.079125
tier_3,1,mlp_out,transliteration,0.06755,0.30545
tier_3,1,residual,code_switching,0.11795,0.135175
tier_3,1,residual,standard_translation,-0.07295,0.1338
tier_3,1,residual,transliteration,0.06770000000000001,0.4331
tier_3,2,attn_out,code_switching,0.003725,0.025425
tier_3,2,attn_out,standard_translation,0.0037749999999999997,0.043075
tier_3,2,attn_out,transliteration,-0.03355,0.0543
tier_3,2,mlp_out,code_switching,0.087225,0.11947500000000001
tier_3,2,mlp_out,standard_translation,-0.017724999999999998,0.065175
tier_3,2,mlp_out,transliteration,0.0041500000000000105,0.203875
tier_3,2,residual,code_switching,0.105175,0.13035
tier_3,2,residual,standard_translation,-0.08655,0.13187500000000002
tier_3,2,residual,transliteration,0.07615,0.427325
tier_3,3,attn_out,code_switching,0.018725,0.028475
tier_3,3,attn_out,standard_translation,-0.02185,0.0795
tier_3,3,attn_out,transliteration,-0.009649999999999999,0.22105
tier_3,3,mlp_out,code_switching,0.060450000000000004,0.07285
tier_3,3,mlp_out,standard_translation,-0.027749999999999997,0.09985
tier_3,3,mlp_out,transliteration,0.020125,0.13369999999999999
tier_3,3,residual,code_switching,0.10439999999999999,0.142675
tier_3,3,residual,standard_translation,-0.11975,0.165875
tier_3,3,residual,transliteration,0.06584999999999999,0.429925
tier_3,4,attn_out,code_switching,-0.002,0.036675
tier_3,4,attn_out,standard_translation,0.004475,0.068
tier_3,4,attn_out,transliteration,-0.00635,0.071375
tier_3,4,mlp_out,code_switching,0.053575,0.11520000000000001
tier_3,4,mlp_out,standard_translation,-0.02505,0.07775
tier_3,4,mlp_out,transliteration,0.061125,0.1911
tier_3,4,residual,code_switching,0.09240000000000001,0.152475
tier_3,4,residual,standard_translation,-0.13824999999999998,0.17570000000000002
tier_3,4,residual,transliteration,0.07812500000000001,0.37915
tier_3,5,attn_out,code_switching,-0.002725,0.0282
tier_3,5,attn_out,standard_translation,0.0081,0.047975000000000004
tier_3,5,attn_out,transliteration,0.015400000000000002,0.0786
tier_3,5,mlp_out,code_switching,0.056475,0.11482499999999998
tier_3,5,mlp_out,standard_translation,-0.0057,0.06245
tier_3,5,mlp_out,transliteration,0.06924999999999999,0.216575
tier_3,5,residual,code_switching,0.08937500000000001,0.151
tier_3,5,residual,standard_translation,-0.150625,0.1669
tier_3,5,residual,transliteration,0.093125,0.36805
tier_3,6,attn_out,code_switching,-0.004725,0.0278
tier_3,6,attn_out,standard_translation,0.0052499999999999995,0.0493
tier_3,6,attn_out,transliteration,0.008825000000000001,0.0636
tier_3,6,mlp_out,code_switching,0.00655,0.0521
tier_3,6,mlp_out,standard_translation,-0.027,0.097775
tier_3,6,mlp_out,transliteration,0.054075000000000005,0.111525
tier_3,6,residual,code_switching,0.071675,0.125325
tier_3,6,residual,standard_translation,-0.13624999999999998,0.15555
tier_3,6,residual,transliteration,0.09505000000000001,0.367
tier_3,7,attn_out,code_switching,-0.008575,0.028175
tier_3,7,attn_out,standard_translation,-0.0125,0.041025
tier_3,7,attn_out,transliteration,0.044525,0.097225
tier_3,7,mlp_out,code_switching,0.027049999999999998,0.0698
tier_3,7,mlp_out,standard_translation,-0.0162,0.102075
tier_3,7,mlp_out,transliteration,0.038225,0.1383
tier_3,7,residual,code_switching,0.06432500000000001,0.1116
tier_3,7,residual,standard_translation,-0.124025,0.1416
tier_3,7,residual,transliteration,0.09545,0.353275
tier_3,8,attn_out,code_switching,0.001425,0.01325
tier_3,8,attn_out,standard_translation,0.0258,0.028999999999999998
tier_3,8,attn_out,transliteration,0.022225,0.10944999999999999
tier_3,8,mlp_out,code_switching,-0.0117,0.034324999999999994
tier_3,8,mlp_out,standard_translation,-0.015375,0.048575
tier_3,8,mlp_out,transliteration,-0.007875,0.036725
tier_3,8,residual,code_switching,0.05135,0.10692499999999999
tier_3,8,residual,standard_translation,-0.10767499999999999,0.123125
tier_3,8,residual,transliteration,0.06979999999999999,0.334125
tier_3,9,attn_out,code_switching,0.00635,0.016
tier_3,9,attn_out,standard_translation,0.01395,0.0319
tier_3,9,attn_out,transliteration,-0.008925,0.04845
tier_3,9,mlp_out,code_switching,0.002575,0.0172
tier_3,9,mlp_out,standard_translation,0.0012499999999999994,0.045899999999999996
tier_3,9,mlp_out,transliteration,-0.007350000000000001,0.07500000000000001
tier_3,9,residual,code_switching,0.044975,0.090425
tier_3,9,residual,standard_translation,-0.09204999999999999,0.116425
tier_3,9,residual,transliteration,0.059975,0.32680000000000003
tier_3,10,attn_out,code_switching,-0.0014750000000000002,0.007425
tier_3,10,attn_out,standard_translation,0.004399999999999999,0.03275
tier_3,10,attn_out,transliteration,-0.00022499999999999994,0.030775
tier_3,10,mlp_out,code_switching,-0.0048000000000000004,0.01355
tier_3,10,mlp_out,standard_translation,0.00655,0.03375
tier_3,10,mlp_out,transliteration,-0.011075000000000002,0.062349999999999996
tier_3,10,residual,code_switching,0.03295000000000001,0.09612499999999999
tier_3,10,residual,standard_translation,-0.07894999999999999,0.09457499999999999
tier_3,10,residual,transliteration,0.07045,0.35135
tier_3,11,attn_out,code_switching,0.004425,0.009850000000000001
tier_3,11,attn_out,standard_translation,-0.009825,0.0249
tier_3,11,attn_out,transliteration,-0.01055,0.033075
tier_3,11,mlp_out,code_switching,-0.021275,0.032275
tier_3,11,mlp_out,standard_translation,-0.01265,0.025925
tier_3,11,mlp_out,transliteration,0.004450000000000001,0.06835
tier_3,11,residual,code_switching,0.031700000000000006,0.09115
tier_3,11,residual,standard_translation,-0.0758,0.090525
tier_3,11,residual,transliteration,0.063,0.35162499999999997
tier_3,12,attn_out,code_switching,0.003775,0.014850000000000002
tier_3,12,attn_out,standard_translation,-0.009275,0.012150000000000001
tier_3,12,attn_out,transliteration,0.008749999999999997,0.029599999999999998
tier_3,12,mlp_out,code_switching,0.002675,0.0155
tier_3,12,mlp_out,standard_translation,-0.00475,0.024825
tier_3,12,mlp_out,transliteration,0.0043500000000000014,0.07695
tier_3,12,residual,code_switching,0.023625000000000004,0.092175
tier_3,12,residual,standard_translation,-0.038375,0.061375
tier_3,12,residual,transliteration,0.05900000000000001,0.328925
tier_3,13,attn_out,code_switching,-0.0005499999999999999,0.002975
tier_3,13,attn_out,standard_translation,-0.007424999999999999,0.0085
tier_3,13,attn_out,transliteration,-0.009575,0.024200000000000003
tier_3,13,mlp_out,code_switching,-0.0048000000000000004,0.013075
tier_3,13,mlp_out,standard_translation,0.0010249999999999999,0.014425
tier_3,13,mlp_out,transliteration,0.023,0.08057500000000001
tier_3,13,residual,code_switching,0.012575,0.0857
tier_3,13,residual,standard_translation,-0.028124999999999997,0.042475
tier_3,13,residual,transliteration,0.060575,0.28815
tier_3,14,attn_out,code_switching,0.002,0.0062
tier_3,14,attn_out,standard_translation,-0.00235,0.00795
tier_3,14,attn_out,transliteration,0.0018749999999999995,0.029574999999999997
tier_3,14,mlp_out,code_switching,-0.005350000000000001,0.016425
tier_3,14,mlp_out,standard_translation,0.0008500000000000001,0.009600000000000001
tier_3,14,mlp_out,transliteration,-0.029249999999999998,0.0485
tier_3,14,residual,code_switching,0.01805,0.079675
tier_3,14,residual,standard_translation,-0.027975,0.039025
tier_3,14,residual,transliteration,0.037575000000000004,0.2314
tier_3,15,attn_out,code_switching,4.999999999999997e-05,0.0028250000000000003
tier_3,15,attn_out,standard_translation,2.4999999999999957e-05,0.00645
tier_3,15,attn_out,transliteration,-0.003425,0.01355
tier_3,15,mlp_out,code_switching,0.0033250000000000003,0.008
tier_3,15,mlp_out,standard_translation,0.01125,0.0153
tier_3,15,mlp_out,transliteration,-0.004775,0.0402
tier_3,15,residual,code_switching,0.017900000000000003,0.0461
tier_3,15,residual,standard_translation,-0.013275,0.032100000000000004
tier_3,15,residual,transliteration,0.034124999999999996,0.182925
tier_3,16,attn_out,code_switching,-0.005275,0.010775
tier_3,16,attn_out,standard_translation,0.00115,0.00545
tier_3,16,attn_out,transliteration,0.0017749999999999997,0.029925000000000004
tier_3,16,mlp_out,code_switching,0.000725,0.0086
tier_3,16,mlp_out,standard_translation,0.011825,0.0068249999999999995
tier_3,16,mlp_out,transliteration,-0.015175,0.031675
tier_3,16,residual,code_switching,0.013425,0.03995
tier_3,16,residual,standard_translation,-0.008324999999999999,0.03485
tier_3,16,residual,transliteration,0.018574999999999994,0.16255
tier_3,17,attn_out,code_switching,0.0032,0.006475000000000001
tier_3,17,attn_out,standard_translation,0.002925,0.004925
tier_3,17,attn_out,transliteration,0.0030750000000000005,0.019299999999999998
tier_3,17,mlp_out,code_switching,-0.0007500000000000002,0.009675
tier_3,17,mlp_out,standard_translation,0.00035000000000000005,0.0098
tier_3,17,mlp_out,transliteration,-0.01485,0.02
tier_3,17,residual,code_switching,0.012575,0.0288
tier_3,17,residual,standard_translation,-0.0012249999999999995,0.028175
tier_3,17,residual,transliteration,0.0034750000000000007,0.1265
tier_3,18,attn_out,code_switching,0.00055,0.001275
tier_3,18,attn_out,standard_translation,0.0010999999999999998,0.002025
tier_3,18,attn_out,transliteration,-0.0011,0.010700000000000001
tier_3,18,mlp_out,code_switching,0.003125,0.007125
tier_3,18,mlp_out,standard_translation,0.0063,0.004525
tier_3,18,mlp_out,transliteration,0.0004999999999999996,0.019074999999999998
tier_3,18,residual,code_switching,0.011225,0.023925
tier_3,18,residual,standard_translation,0.0014249999999999998,0.025750000000000002
tier_3,18,residual,transliteration,0.0018999999999999985,0.10257500000000001
tier_3,19,attn_out,code_switching,-0.000525,0.000825
tier_3,19,attn_out,standard_translation,-0.00027499999999999996,0.00215
tier_3,19,attn_out,transliteration,-0.0001249999999999999,0.007725000000000001
tier_3,19,mlp_out,code_switching,0.001825,0.004575
tier_3,19,mlp_out,standard_translation,0.00345,0.005775000000000001
tier_3,19,mlp_out,transliteration,-0.006125,0.0114
tier_3,19,residual,code_switching,0.010075,0.0219
tier_3,19,residual,standard_translation,0.001975,0.02505
tier_3,19,residual,transliteration,0.002074999999999997,0.09409999999999999
tier_3,20,attn_out,code_switching,5.421010862427522e-20,0.001225
tier_3,20,attn_out,standard_translation,0.001625,0.00445
tier_3,20,attn_out,transliteration,-0.0025499999999999997,0.0062
tier_3,20,mlp_out,code_switching,0.0026,0.005175
tier_3,20,mlp_out,standard_translation,0.00315,0.0057
tier_3,20,mlp_out,transliteration,-0.0006999999999999992,0.025875
tier_3,20,residual,code_switching,0.009675,0.020525
tier_3,20,residual,standard_translation,0.00315,0.024425000000000002
tier_3,20,residual,transliteration,-0.0017249999999999965,0.089325
tier_3,21,attn_out,code_switching,0.000975,0.0019
tier_3,21,attn_out,standard_translation,0.002225,0.002375
tier_3,21,attn_out,transliteration,0.0017000000000000001,0.0085
tier_3,21,mlp_out,code_switching,0.00017500000000000003,0.0046
tier_3,21,mlp_out,standard_translation,0.005974999999999999,0.0059
tier_3,21,mlp_out,transliteration,-0.0015249999999999999,0.00855
tier_3,21,residual,code_switching,0.007775,0.0195
tier_3,21,residual,standard_translation,0.0027499999999999994,0.024425000000000002
tier_3,21,residual,transliteration,5.000000000000078e-05,0.082825
tier_3,22,attn_out,code_switching,-0.0004,0.0015
tier_3,22,attn_out,standard_translation,0.000225,0.002375
tier_3,22,attn_out,transliteration,-0.0008500000000000001,0.003375
tier_3,22,mlp_out,code_switching,-0.000225,0.0049
tier_3,22,mlp_out,standard_translation,0.002075,0.0066
tier_3,22,mlp_out,transliteration,-0.004775,0.022775
tier_3,22,residual,code_switching,0.00895,0.0172
tier_3,22,residual,standard_translation,0.00495,0.024900000000000002
tier_3,22,residual,transliteration,0.0017750000000000012,0.08884999999999998
tier_3,23,attn_out,code_switching,2.4999999999999984e-05,0.000875
tier_3,23,attn_out,standard_translation,0.00034999999999999994,0.000925
tier_3,23,attn_out,transliteration,0.00025,0.0049
tier_3,23,mlp_out,code_switching,0.0012,0.0035
tier_3,23,mlp_out,standard_translation,0.00245,0.005875
tier_3,23,mlp_out,transliteration,-0.00175,0.01695
tier_3,23,residual,code_switching,0.009975,0.018075
tier_3,23,residual,standard_translation,0.00595,0.024625
tier_3,23,residual,transliteration,0.0064500000000000035,0.082475
tier_3,24,attn_out,code_switching,0.000775,0.001725
tier_3,24,attn_out,standard_translation,-0.0003500000000000001,0.002
tier_3,24,attn_out,transliteration,-0.0011749999999999998,0.015025
tier_3,24,mlp_out,code_switching,0.00065,0.00285
tier_3,24,mlp_out,standard_translation,0.002575,0.004549999999999999
tier_3,24,mlp_out,transliteration,-0.0009750000000000001,0.0151
tier_3,24,residual,code_switching,0.0016,0.00875
tier_3,24,residual,standard_translation,9.999999999999983e-05,0.017525
tier_3,24,residual,transliteration,-0.004974999999999998,0.06684999999999999
tier_3,25,attn_out,code_switching,-7.500000000000001e-05,0.000725
tier_3,25,attn_out,standard_translation,0.000225,0.00135
tier_3,25,attn_out,transliteration,-0.00020000000000000025,0.0068
tier_3,25,mlp_out,code_switching,0.000775,0.0021000000000000003
tier_3,25,mlp_out,standard_translation,0.0032,0.005
tier_3,25,mlp_out,transliteration,-0.0027,0.010799999999999999
tier_3,25,residual,code_switching,-0.00045000000000000004,0.009975000000000001
tier_3,25,residual,standard_translation,0.0006500000000000004,0.01555
tier_3,25,residual,transliteration,-0.0027250000000000013,0.0674
tier_3,26,attn_out,code_switching,0.00015000000000000001,0.001175
tier_3,26,attn_out,standard_translation,0.001625,0.00195
tier_3,26,attn_out,transliteration,-0.0039,0.01675
tier_3,26,mlp_out,code_switching,0.0005,0.0033
tier_3,26,mlp_out,standard_translation,0.001125,0.0048000000000000004
tier_3,26,mlp_out,transliteration,0.0009000000000000002,0.015925
tier_3,26,residual,code_switching,4.9999999999999806e-05,0.009000000000000001
tier_3,26,residual,standard_translation,-0.0011499999999999995,0.01295
tier_3,26,residual,transliteration,-0.0006000000000000024,0.049049999999999996
tier_3,27,attn_out,code_switching,0.000325,0.000575
tier_3,27,attn_out,standard_translation,0.000425,0.001175
tier_3,27,attn_out,transliteration,0.0031,0.011875
tier_3,27,mlp_out,code_switching,0.002575,0.002975
tier_3,27,mlp_out,standard_translation,0.008675,0.005125
tier_3,27,mlp_out,transliteration,-0.0025500000000000006,0.014750000000000001
tier_3,27,residual,code_switching,0.001325,0.007775
tier_3,27,residual,standard_translation,-0.0011249999999999997,0.016274999999999998
tier_3,27,residual,transliteration,-0.0011999999999999992,0.045625
tier_3,28,attn_out,code_switching,-2.5e-05,0.000825
tier_3,28,attn_out,standard_translation,0.00027499999999999996,0.000725
tier_3,28,attn_out,transliteration,0.0012499999999999998,0.008875
tier_3,28,mlp_out,code_switching,-0.0005,0.0025250000000000003
tier_3,28,mlp_out,standard_translation,0.002175,0.002975
tier_3,28,mlp_out,transliteration,0.00895,0.013875
tier_3,28,residual,code_switching,9.999999999999994e-05,0.007825
tier_3,28,residual,standard_translation,0.00235,0.014825
tier_3,28,residual,transliteration,-0.0010000000000000007,0.03245
tier_3,29,attn_out,code_switching,-0.00030000000000000003,0.00095
tier_3,29,attn_out,standard_translation,-0.00032500000000000004,0.002325
tier_3,29,attn_out,transliteration,-9.999999999999999e-05,0.00505
tier_3,29,mlp_out,code_switching,-0.001925,0.0036750000000000003
tier_3,29,mlp_out,standard_translation,0.00495,0.005
tier_3,29,mlp_out,transliteration,-0.011275,0.029724999999999998
tier_3,29,residual,code_switching,-0.0009,0.0055249999999999995
tier_3,29,residual,standard_translation,0.004975,0.012924999999999999
tier_3,29,residual,transliteration,0.005225000000000001,0.0298
tier_3,30,attn_out,code_switching,-0.0007250000000000001,0.000475
tier_3,30,attn_out,standard_translation,-9.999999999999999e-05,0.0009750000000000001
tier_3,30,attn_out,transliteration,-0.00027500000000000007,0.005325
tier_3,30,mlp_out,code_switching,-0.000675,0.001
tier_3,30,mlp_out,standard_translation,0.0016,0.0018
tier_3,30,mlp_out,transliteration,-0.002725,0.00705
tier_3,30,residual,code_switching,-0.001025,0.0021
tier_3,30,residual,standard_translation,-0.0004500000000000002,0.004274999999999999
tier_3,30,residual,transliteration,0.0007499999999999998,0.007875
tier_3,31,attn_out,code_switching,0.0,0.0
tier_3,31,attn_out,standard_translation,0.0,0.0
tier_3,31,attn_out,transliteration,0.0,0.0
tier_3,31,mlp_out,code_switching,0.0,0.0
tier_3,31,mlp_out,standard_translation,0.0,0.0
tier_3,31,mlp_out,transliteration,0.0,0.0
tier_3,31,residual,code_switching,0.0,0.0
tier_3,31,residual,standard_translation,0.0,0.0
tier_3,31,residual,transliteration,0.0,0.0
tier_4,0,attn_out,code_switching,0.22765000000000002,0.5109250000000001
tier_4,0,attn_out,standard_translation,0.196325,0.28409999999999996
tier_4,0,attn_out,transliteration,-0.025875000000000002,0.051525
tier_4,0,mlp_out,code_switching,0.27495,0.390075
tier_4,0,mlp_out,standard_translation,0.0037750000000000006,0.2353
tier_4,0,mlp_out,transliteration,-0.049049999999999996,0.0719
tier_4,0,residual,code_switching,0.429325,0.8732
tier_4,0,residual,standard_translation,-0.016950000000000007,0.46325
tier_4,0,residual,transliteration,-0.0376,0.069325
tier_4,1,attn_out,code_switching,0.07509999999999999,0.348275
tier_4,1,attn_out,standard_translation,-0.0473,0.175
tier_4,1,attn_out,transliteration,-0.026975,0.06672499999999999
tier_4,1,mlp_out,code_switching,0.20732499999999998,0.5462
tier_4,1,mlp_out,standard_translation,-0.04125,0.22375
tier_4,1,mlp_out,transliteration,-0.031549999999999995,0.054849999999999996
tier_4,1,residual,code_switching,0.5235000000000001,1.17725
tier_4,1,residual,standard_translation,-0.08325,0.5514
tier_4,1,residual,transliteration,-0.045175,0.07585
tier_4,2,attn_out,code_switching,0.098425,0.32637499999999997
tier_4,2,attn_out,standard_translation,-0.006725000000000001,0.08474999999999999
tier_4,2,attn_out,transliteration,-0.0006,0.0158
tier_4,2,mlp_out,code_switching,0.281925,0.7376499999999999
tier_4,2,mlp_out,standard_translation,-0.1378,0.495625
tier_4,2,mlp_out,transliteration,-0.03775,0.090775
tier_4,2,residual,code_switching,0.45557499999999995,1.0991
tier_4,2,residual,standard_translation,-0.19082500000000002,0.69435
tier_4,2,residual,transliteration,-0.040674999999999996,0.073525
tier_4,3,attn_out,code_switching,-0.068125,0.18782500000000002
tier_4,3,attn_out,standard_translation,0.0092,0.07400000000000001
tier_4,3,attn_out,transliteration,-0.067325,0.1657
tier_4,3,mlp_out,code_switching,-0.026999999999999996,0.28735
tier_4,3,mlp_out,standard_translation,-0.04657499999999999,0.298625
tier_4,3,mlp_out,transliteration,-0.00425,0.04715
tier_4,3,residual,code_switching,0.41752500000000003,1.0582
tier_4,3,residual,standard_translation,-0.28765,0.9044749999999999
tier_4,3,residual,transliteration,-0.029925,0.062450000000000006
tier_4,4,attn_out,code_switching,0.032799999999999996,0.24225
tier_4,4,attn_out,standard_translation,0.011425,0.0492
tier_4,4,attn_out,transliteration,-0.0112,0.0228
tier_4,4,mlp_out,code_switching,-0.02675000000000001,0.32277500000000003
tier_4,4,mlp_out,standard_translation,-0.033075,0.23345
tier_4,4,mlp_out,transliteration,-0.017400000000000002,0.0452
tier_4,4,residual,code_switching,0.352175,0.9955999999999999
tier_4,4,residual,standard_translation,-0.40852499999999997,1.09565
tier_4,4,residual,transliteration,-0.005449999999999998,0.12455000000000001
tier_4,5,attn_out,code_switching,0.073875,0.17502500000000001
tier_4,5,attn_out,standard_translation,0.0446,0.06865
tier_4,5,attn_out,transliteration,-0.009625,0.01985
tier_4,5,mlp_out,code_switching,-0.055575,0.207675
tier_4,5,mlp_out,standard_translation,-0.044324999999999996,0.21195000000000003
tier_4,5,mlp_out,transliteration,-0.026025,0.04485
tier_4,5,residual,code_switching,0.279725,0.909275
tier_4,5,residual,standard_translation,-0.421825,1.173575
tier_4,5,residual,transliteration,-0.00915,0.148
tier_4,6,attn_out,code_switching,0.10462500000000001,0.20550000000000002
tier_4,6,attn_out,standard_translation,0.033975000000000005,0.0577
tier_4,6,attn_out,transliteration,0.01395,0.028775000000000002
tier_4,6,mlp_out,code_switching,-0.0038750000000000034,0.087725
tier_4,6,mlp_out,standard_translation,0.035525,0.059725
tier_4,6,mlp_out,transliteration,0.031075000000000002,0.0643
tier_4,6,residual,code_switching,0.17925,0.833975
tier_4,6,residual,standard_translation,-0.440525,1.146325
tier_4,6,residual,transliteration,-0.009875000000000005,0.168475
