language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
zh,10,unknown,0.0,0.0,1.0,384,384
zh,10,all,0.0,0.0,1.0,384,384
zh,11,unknown,0.0,0.0,1.0,384,384
zh,11,all,0.0,0.0,1.0,384,384
zh,12,unknown,0.0,0.0,1.0,384,384
zh,12,all,0.0,0.0,1.0,384,384
zh,13,unknown,0.0,0.0,1.0,384,384
zh,13,all,0.0,0.0,1.0,384,384
zh,14,unknown,0.0,0.0,1.0,384,384
zh,14,all,0.0,0.0,1.0,384,384
zh,15,unknown,0.0,0.0,1.0,384,384
zh,15,all,0.0,0.0,1.0,384,384
zh,16,unknown,0.0,0.0,1.0,384,384
zh,16,all,0.0,0.0,1.0,384,384
zh,17,unknown,0.0,0.0,1.0,384,384
zh,17,all,0.0,0.0,1.0,384,384
zh,18,unknown,0.0,0.0,1.0,384,384
zh,18,all,0.0,0.0,1.0,384,384
zh,19,unknown,0.0,0.0,1.0,384,384
zh,19,all,0.0,0.0,1.0,384,384
zh,20,unknown,0.0,0.0,1.0,384,384
zh,20,all,0.0,0.0,1.0,384,384
zh,21,unknown,0.0,0.0,1.0,384,384
zh,21,all,0.0,0.0,1.0,384,384
zh,22,unknown,0.0,0.0,1.0,384,384
zh,22,all,0.0,0.0,1.0,384,384
zh,23,unknown,0.0,0.0,1.0,384,384
zh,23,all,0.0,0.0,1.0,384,384
zh,24,unknown,0.0,0.0,1.0,384,384
zh,24,all,0.0,0.0,1.0,384,384
zh,25,unknown,0.0,0.0,1.0,384,384
zh,25,all,0.0,0.0,1.0,384,384
zh,26,unknown,0.0,0.0,1.0,384,384
zh,26,all,0.0,0.0,1.0,384,384
zh,27,unknown,0.0,0.0,1.0,384,384
zh,27,all,0.0,0.0,1.0,384,384
zh,28,unknown,0.0,0.0,1.0,384,384
zh,28,all,0.0,0.0,1.0,384,384
zh,29,unknown,0.0,0.0,1.0,384,384
zh,29,all,0.0,0.0,1.0,384,384
zh,30,unknown,0.0,0.0,1.0,384,384
zh,30,all,0.0,0.0,1.0,384,384
zh,31,unknown,0.0,0.0,1.0,384,384
zh,31,all,0.0,0.0,1.0,384,384
es,0,unknown,0.0,0.0,1.0,384,384
es,0,all,0.0,0.0,1.0,384,384
es,1,unknown,0.0,0.0,1.0,384,384
es,1,all,0.0,0.0,1.0,384,384
es,2,unknown,0.0,0.0,1.0,384,384
es,2,all,0.0,0.0,1.0,384,384
es,3,unknown,0.0,0.0,1.0,384,384
es,3,all,0.0,0.0,1.0,384,384
es,4,unknown,0.0,0.0,1.0,384,384
es,4,all,0.0,0.0,1.0,384,384
es,5,unknown,0.0,0.0,1.0,384,384
es,5,all,0.0,0.0,1.0,384,384
es,6,unknown,0.0,0.0,1.0,384,384
es,6,all,0.0,0.0,1.0,384,384
es,7,unknown,0.0,0.0,1.0,384,384
es,7,all,0.0,0.0,1.0,384,384
es,8,unknown,0.0,0.0,1.0,384,384
es,8,all,0.0,0.0,1.0,384,384
es,9,unknown,0.0,0.0,1.0,384,384
es,9,all,0.0,0.0,1.0,384,384
es,10,unknown,0.0,0.0,1.0,384,384
es,10,all,0.0,0.0,1.0,384,384
es,11,unknown,0.0,0.0,1.0,384,384
es,11,all,0.0,0.0,1.0,384,384
es,12,unknown,0.0,0.0,1.0,384,384
es,12,all,0.0,0.0,1.0,384,384
es,13,unknown,0.0,0.0,1.0,384,384
es,13,all,0.0,0.0,1.0,384,384
es,14,unknown,0.0,0.0,1.0,384,384
es,14,all,0.0,0.0,1.0,384,384
es,15,unknown,0.0,0.0,1.0,384,384
es,15,all,0.0,0.0,1.0,384,384
es,16,unknown,0.0,0.0,1.0,384,384
es,16,all,0.0,0.0,1.0,384,384
es,17,unknown,0.0,0.0,1.0,384,384
es,17,all,0.0,0.0,1.0,384,384
es,18,unknown,0.0,0.0,1.0,384,384
es,18,all,0.0,0.0,1.0,384,384
es,19,unknown,0.0,0.0,1.0,384,384
es,19,all,0.0,0.0,1.0,384,384
es,20,unknown,0.0,0.0,1.0,384,384
es,20,all,0.0,0.0,1.0,384,384
es,21,unknown,0.0,0.0,1.0,384,384
es,21,all,0.0,0.0,1.0,384,384
es,22,unknown,0.0,0.0,1.0,384,384
es,22,all,0.0,0.0,1.0,384,384
es,23,unknown,0.0,0.0,1.0,384,384
es,23,all,0.0,0.0,1.0,384,384
es,24,unknown,0.0,0.0,1.0,384,384
es,24,all,0.0,0.0,1.0,384,384
es,25,unknown,0.0,0.0,1.0,384,384
es,25,all,0.0,0.0,1.0,384,384
es,26,unknown,0.0,0.0,1.0,384,384
