tier,layer,component,perturbation,mean_restoration,std_restoration
tier_2,19,residual,transliteration,-0.053475,0.27975
tier_2,20,attn_out,code_switching,0.0021,0.010675
tier_2,20,attn_out,standard_translation,0.033249999999999995,0.05405
tier_2,20,attn_out,transliteration,-0.008975,0.033925000000000004
tier_2,20,mlp_out,code_switching,0.00037500000000000033,0.02325
tier_2,20,mlp_out,standard_translation,0.05145,0.08285
tier_2,20,mlp_out,transliteration,0.025875,0.039075
tier_2,20,residual,code_switching,0.1416,0.2759
tier_2,20,residual,standard_translation,0.145175,0.245775
tier_2,20,residual,transliteration,-0.0794,0.26375
tier_2,21,attn_out,code_switching,-0.0013,0.004825
tier_2,21,attn_out,standard_translation,0.022925,0.048825
tier_2,21,attn_out,transliteration,-0.029525,0.08159999999999999
tier_2,21,mlp_out,code_switching,-0.00065,0.011825
tier_2,21,mlp_out,standard_translation,-0.0062499999999999995,0.018275
tier_2,21,mlp_out,transliteration,0.01035,0.0535
tier_2,21,residual,code_switching,0.129625,0.25895
tier_2,21,residual,standard_translation,0.086275,0.13765
tier_2,21,residual,transliteration,-0.0553,0.19339999999999996
tier_2,22,attn_out,code_switching,0.00015000000000000001,0.0020499999999999997
tier_2,22,attn_out,standard_translation,-0.007475000000000001,0.017950000000000004
tier_2,22,attn_out,transliteration,-0.035,0.08085
tier_2,22,mlp_out,code_switching,0.00595,0.012525
tier_2,22,mlp_out,standard_translation,-0.0194,0.036425
tier_2,22,mlp_out,transliteration,-0.0021749999999999994,0.055425
tier_2,22,residual,code_switching,0.13624999999999998,0.27455
tier_2,22,residual,standard_translation,0.09165000000000001,0.13495000000000001
tier_2,22,residual,transliteration,-0.048375,0.193425
tier_2,23,attn_out,code_switching,-0.00105,0.005375
tier_2,23,attn_out,standard_translation,0.00635,0.009175
tier_2,23,attn_out,transliteration,-0.017975,0.074975
tier_2,23,mlp_out,code_switching,-0.004625,0.020775
tier_2,23,mlp_out,standard_translation,0.015099999999999999,0.056924999999999996
tier_2,23,mlp_out,transliteration,-0.007350000000000001,0.028
tier_2,23,residual,code_switching,0.13075,0.259125
tier_2,23,residual,standard_translation,0.070025,0.1316
tier_2,23,residual,transliteration,-0.06255,0.19692500000000002
tier_2,24,attn_out,code_switching,4.9999999999999996e-05,0.0033750000000000004
tier_2,24,attn_out,standard_translation,0.0031,0.004975
tier_2,24,attn_out,transliteration,-0.04185,0.08285
tier_2,24,mlp_out,code_switching,-0.0011,0.0051
tier_2,24,mlp_out,standard_translation,-0.022625,0.04819999999999999
tier_2,24,mlp_out,transliteration,-0.057175,0.135925
tier_2,24,residual,code_switching,0.140125,0.281425
tier_2,24,residual,standard_translation,0.0538,0.10085
tier_2,24,residual,transliteration,-0.056150000000000005,0.17887499999999998
tier_2,25,attn_out,code_switching,0.000925,0.0033
tier_2,25,attn_out,standard_translation,-0.0015499999999999997,0.010875000000000001
tier_2,25,attn_out,transliteration,0.018475,0.06472499999999999
tier_2,25,mlp_out,code_switching,0.00455,0.0114
tier_2,25,mlp_out,standard_translation,0.025900000000000003,0.052075
tier_2,25,mlp_out,transliteration,-0.04404999999999999,0.110325
tier_2,25,residual,code_switching,0.1396,0.28275
tier_2,25,residual,standard_translation,0.060425,0.08915
tier_2,25,residual,transliteration,-0.06455,0.19697499999999998
tier_2,26,attn_out,code_switching,0.0007000000000000001,0.0060750000000000005
tier_2,26,attn_out,standard_translation,0.01195,0.021825
tier_2,26,attn_out,transliteration,0.018150000000000003,0.0776
tier_2,26,mlp_out,code_switching,0.004625,0.012475
tier_2,26,mlp_out,standard_translation,0.0072250000000000005,0.026225000000000002
tier_2,26,mlp_out,transliteration,-0.097875,0.225075
tier_2,26,residual,code_switching,0.139475,0.2812
tier_2,26,residual,standard_translation,0.04700000000000001,0.087475
tier_2,26,residual,transliteration,-0.086075,0.2544
tier_2,27,attn_out,code_switching,0.0006000000000000001,0.00275
tier_2,27,attn_out,standard_translation,-0.010525,0.0213
tier_2,27,attn_out,transliteration,0.024575,0.06745
tier_2,27,mlp_out,code_switching,-0.0042,0.00575
tier_2,27,mlp_out,standard_translation,0.015450000000000002,0.03975
tier_2,27,mlp_out,transliteration,-0.0154,0.05665
tier_2,27,residual,code_switching,0.038000000000000006,0.08335
tier_2,27,residual,standard_translation,0.0329,0.0772
tier_2,27,residual,transliteration,-0.09115,0.241525
tier_2,28,attn_out,code_switching,-0.0014,0.00235
tier_2,28,attn_out,standard_translation,-0.016775,0.027025
tier_2,28,attn_out,transliteration,0.0265,0.085225
tier_2,28,mlp_out,code_switching,-0.00015000000000000007,0.0032500000000000003
tier_2,28,mlp_out,standard_translation,-0.0199,0.040925
tier_2,28,mlp_out,transliteration,-0.03675,0.146625
tier_2,28,residual,code_switching,0.020550000000000002,0.0506
tier_2,28,residual,standard_translation,0.024524999999999995,0.061900000000000004
tier_2,28,residual,transliteration,-0.127025,0.271575
tier_2,29,attn_out,code_switching,-0.001025,0.004
tier_2,29,attn_out,standard_translation,0.005275,0.00915
tier_2,29,attn_out,transliteration,0.008049999999999998,0.0408
tier_2,29,mlp_out,code_switching,-0.002725,0.004275
tier_2,29,mlp_out,standard_translation,0.0008749999999999999,0.01925
tier_2,29,mlp_out,transliteration,-0.024675000000000002,0.078525
tier_2,29,residual,code_switching,-0.001275,0.011925
tier_2,29,residual,standard_translation,-0.017175,0.0411
tier_2,29,residual,transliteration,-0.10710000000000001,0.2526
tier_2,30,attn_out,code_switching,0.000325,0.000925
tier_2,30,attn_out,standard_translation,0.00425,0.00915
tier_2,30,attn_out,transliteration,-0.0028249999999999994,0.022375
tier_2,30,mlp_out,code_switching,-0.0008500000000000001,0.0028250000000000003
tier_2,30,mlp_out,standard_translation,-0.0018249999999999998,0.00765
tier_2,30,mlp_out,transliteration,-0.005449999999999998,0.10402499999999999
tier_2,30,residual,code_switching,-0.0018,0.007549999999999999
tier_2,30,residual,standard_translation,-0.010325,0.0192
tier_2,30,residual,transliteration,-0.032325,0.155925
tier_2,31,attn_out,code_switching,0.0,0.0
tier_2,31,attn_out,standard_translation,0.0,0.0
tier_2,31,attn_out,transliteration,0.0,0.0
tier_2,31,mlp_out,code_switching,0.0,0.0
tier_2,31,mlp_out,standard_translation,0.0,0.0
tier_2,31,mlp_out,transliteration,0.0,0.0
tier_2,31,residual,code_switching,0.0,0.0
tier_2,31,residual,standard_translation,0.0,0.0
tier_2,31,residual,transliteration,0.0,0.0
tier_3,0,attn_out,code_switching,0.0732,0.250825
tier_3,0,attn_out,standard_translation,0.006175000000000001,0.06685
tier_3,0,attn_out,transliteration,0.026225,0.18475000000000003
tier_3,0,mlp_out,code_switching,0.22877499999999998,0.44815
tier_3,0,mlp_out,standard_translation,0.009975000000000001,0.20695
tier_3,0,mlp_out,transliteration,0.04725,0.5853999999999999
tier_3,0,residual,code_switching,0.21280000000000002,0.38095
tier_3,0,residual,standard_translation,0.0281,0.18382500000000002
tier_3,0,residual,transliteration,0.209125,0.7974500000000001
tier_3,1,attn_out,code_switching,0.0079,0.04075
tier_3,1,attn_out,standard_translation,-0.024925,0.052475
tier_3,1,attn_out,transliteration,-0.11772499999999998,0.2243
tier_3,1,mlp_out,code_switching,0.09395,0.176375
tier_3,1,mlp_out,standard_translation,-0.009275,0.061825
tier_3,1,mlp_out,transliteration,-0.018575000000000005,0.170975
tier_3,1,residual,code_switching,0.2409,0.39722499999999994
tier_3,1,residual,standard_translation,0.055874999999999994,0.16324999999999998
tier_3,1,residual,transliteration,0.13470000000000001,0.840225
tier_3,2,attn_out,code_switching,0.051699999999999996,0.086375
tier_3,2,attn_out,standard_translation,-0.027025,0.032875
tier_3,2,attn_out,transliteration,-0.015574999999999999,0.1653
tier_3,2,mlp_out,code_switching,0.015749999999999997,0.12975
tier_3,2,mlp_out,standard_translation,-0.03745,0.054375
tier_3,2,mlp_out,transliteration,-0.026575,0.13875
tier_3,2,residual,code_switching,0.254075,0.3577
tier_3,2,residual,standard_translation,0.08990000000000001,0.191
tier_3,2,residual,transliteration,0.132975,0.7155
tier_3,3,attn_out,code_switching,0.0548,0.140725
tier_3,3,attn_out,standard_translation,0.006875,0.0335
tier_3,3,attn_out,transliteration,0.024675000000000002,0.112475
tier_3,3,mlp_out,code_switching,0.015800000000000005,0.1614
tier_3,3,mlp_out,standard_translation,-0.03935,0.059425000000000006
tier_3,3,mlp_out,transliteration,0.016125000000000004,0.156925
tier_3,3,residual,code_switching,0.29525,0.375575
tier_3,3,residual,standard_translation,0.1025,0.20775
tier_3,3,residual,transliteration,0.150975,0.7159
tier_3,4,attn_out,code_switching,0.009925000000000002,0.046875
tier_3,4,attn_out,standard_translation,0.001925,0.01535
tier_3,4,attn_out,transliteration,0.0056,0.054150000000000004
tier_3,4,mlp_out,code_switching,0.055349999999999996,0.067425
tier_3,4,mlp_out,standard_translation,-0.030424999999999997,0.0824
tier_3,4,mlp_out,transliteration,0.016099999999999996,0.194175
tier_3,4,residual,code_switching,0.32620000000000005,0.4288
tier_3,4,residual,standard_translation,0.10645,0.213
tier_3,4,residual,transliteration,0.130025,0.6829000000000001
tier_3,5,attn_out,code_switching,0.02885,0.094875
tier_3,5,attn_out,standard_translation,-0.0063999999999999994,0.096575
tier_3,5,attn_out,transliteration,-0.0324,0.13875
tier_3,5,mlp_out,code_switching,0.056175,0.115575
tier_3,5,mlp_out,standard_translation,0.0026999999999999997,0.09309999999999999
tier_3,5,mlp_out,transliteration,0.0427,0.25565000000000004
tier_3,5,residual,code_switching,0.301125,0.30295
tier_3,5,residual,standard_translation,0.1099,0.213675
tier_3,5,residual,transliteration,0.11787500000000001,0.702225
tier_3,6,attn_out,code_switching,0.033025,0.05947499999999999
tier_3,6,attn_out,standard_translation,0.019200000000000002,0.041475000000000005
tier_3,6,attn_out,transliteration,-0.065175,0.113625
tier_3,6,mlp_out,code_switching,0.0432,0.06795
tier_3,6,mlp_out,standard_translation,-0.018099999999999998,0.06965
tier_3,6,mlp_out,transliteration,0.093825,0.363425
tier_3,6,residual,code_switching,0.29969999999999997,0.276925
tier_3,6,residual,standard_translation,0.103175,0.20105
tier_3,6,residual,transliteration,0.034800000000000005,0.6249499999999999
tier_3,7,attn_out,code_switching,-0.01225,0.08745
tier_3,7,attn_out,standard_translation,0.013200000000000002,0.054375
tier_3,7,attn_out,transliteration,0.004450000000000001,0.13260000000000002
tier_3,7,mlp_out,code_switching,0.0402,0.139075
tier_3,7,mlp_out,standard_translation,0.039475,0.078525
tier_3,7,mlp_out,transliteration,-0.101475,0.19837499999999997
tier_3,7,residual,code_switching,0.38899999999999996,0.3196
tier_3,7,residual,standard_translation,0.06520000000000001,0.18195
tier_3,7,residual,transliteration,-0.025800000000000003,0.33330000000000004
tier_3,8,attn_out,code_switching,-0.01125,0.027775
tier_3,8,attn_out,standard_translation,-0.010925,0.020125
tier_3,8,attn_out,transliteration,0.0039000000000000016,0.063725
tier_3,8,mlp_out,code_switching,0.0352,0.0557
tier_3,8,mlp_out,standard_translation,0.025124999999999998,0.096925
tier_3,8,mlp_out,transliteration,-0.006950000000000001,0.139675
tier_3,8,residual,code_switching,0.415575,0.368575
tier_3,8,residual,standard_translation,0.0605,0.17525
tier_3,8,residual,transliteration,-0.010724999999999998,0.233825
tier_3,9,attn_out,code_switching,0.021374999999999998,0.046825
tier_3,9,attn_out,standard_translation,-0.00865,0.031675
tier_3,9,attn_out,transliteration,-0.054875,0.119425
tier_3,9,mlp_out,code_switching,0.009775,0.06697499999999999
tier_3,9,mlp_out,standard_translation,-0.027375,0.04075
tier_3,9,mlp_out,transliteration,-0.0342,0.05015
tier_3,9,residual,code_switching,0.29717499999999997,0.27685
tier_3,9,residual,standard_translation,0.003925000000000001,0.17275
tier_3,9,residual,transliteration,-0.018549999999999997,0.211275
tier_3,10,attn_out,code_switching,0.0014249999999999998,0.0272
tier_3,10,attn_out,standard_translation,-0.0154,0.03195
tier_3,10,attn_out,transliteration,0.044225,0.11345000000000001
tier_3,10,mlp_out,code_switching,0.04875,0.07975
tier_3,10,mlp_out,standard_translation,-0.00035000000000000157,0.08035
tier_3,10,mlp_out,transliteration,-0.1654,0.209375
tier_3,10,residual,code_switching,0.266075,0.25545
tier_3,10,residual,standard_translation,-0.004825000000000001,0.17027499999999998
tier_3,10,residual,transliteration,-0.052300000000000006,0.261425
tier_3,11,attn_out,code_switching,-0.019025,0.048850000000000005
tier_3,11,attn_out,standard_translation,-0.00555,0.018175
tier_3,11,attn_out,transliteration,-0.03755,0.131225
tier_3,11,mlp_out,code_switching,0.028149999999999998,0.07485
tier_3,11,mlp_out,standard_translation,-0.0266,0.082375
tier_3,11,mlp_out,transliteration,-0.00019999999999999662,0.0819
tier_3,11,residual,code_switching,0.2508,0.21860000000000002
tier_3,11,residual,standard_translation,-0.021275,0.17135
tier_3,11,residual,transliteration,-0.040049999999999995,0.33775
tier_3,12,attn_out,code_switching,-0.003175,0.029849999999999998
tier_3,12,attn_out,standard_translation,-0.0388,0.0296
tier_3,12,attn_out,transliteration,-0.009874999999999998,0.10934999999999999
tier_3,12,mlp_out,code_switching,0.0062,0.027725
tier_3,12,mlp_out,standard_translation,0.025225,0.051875
tier_3,12,mlp_out,transliteration,-0.06315,0.208
tier_3,12,residual,code_switching,0.227125,0.2476
tier_3,12,residual,standard_translation,-0.022375,0.185825
tier_3,12,residual,transliteration,-0.07784999999999999,0.310475
tier_3,13,attn_out,code_switching,-0.0033,0.008225
tier_3,13,attn_out,standard_translation,-0.007424999999999999,0.008825
tier_3,13,attn_out,transliteration,-0.066475,0.19295
tier_3,13,mlp_out,code_switching,0.01115,0.026175
tier_3,13,mlp_out,standard_translation,0.01095,0.060399999999999995
tier_3,13,mlp_out,transliteration,-0.0687,0.16685
tier_3,13,residual,code_switching,0.21180000000000002,0.25532499999999997
tier_3,13,residual,standard_translation,-0.02515,0.184075
tier_3,13,residual,transliteration,-0.08405,0.3152
tier_3,14,attn_out,code_switching,-0.0023250000000000002,0.013025
tier_3,14,attn_out,standard_translation,0.008799999999999999,0.0183
tier_3,14,attn_out,transliteration,-0.029025,0.11590000000000002
tier_3,14,mlp_out,code_switching,0.004549999999999999,0.016974999999999997
tier_3,14,mlp_out,standard_translation,0.010175,0.07907499999999999
tier_3,14,mlp_out,transliteration,0.0762,0.13092499999999999
tier_3,14,residual,code_switching,0.139,0.14487499999999998
tier_3,14,residual,standard_translation,-0.019875,0.169025
tier_3,14,residual,transliteration,-0.060425000000000006,0.33420000000000005
tier_3,15,attn_out,code_switching,-0.00037500000000000006,0.010675
tier_3,15,attn_out,standard_translation,-0.00715,0.01925
tier_3,15,attn_out,transliteration,0.006825000000000001,0.07577500000000001
tier_3,15,mlp_out,code_switching,0.01325,0.031875
tier_3,15,mlp_out,standard_translation,0.0011500000000000004,0.028375
tier_3,15,mlp_out,transliteration,-0.0506,0.1259
tier_3,15,residual,code_switching,0.09075,0.08487499999999999
tier_3,15,residual,standard_translation,0.022150000000000003,0.145625
tier_3,15,residual,transliteration,-0.070575,0.333875
tier_3,16,attn_out,code_switching,-0.0046749999999999995,0.013025
tier_3,16,attn_out,standard_translation,0.00445,0.009325
tier_3,16,attn_out,transliteration,-0.026549999999999997,0.044750000000000005
tier_3,16,mlp_out,code_switching,0.00175,0.014525
tier_3,16,mlp_out,standard_translation,0.029150000000000002,0.027524999999999997
tier_3,16,mlp_out,transliteration,-0.029525,0.126325
tier_3,16,residual,code_switching,0.08704999999999999,0.0882
tier_3,16,residual,standard_translation,0.0392,0.129925
tier_3,16,residual,transliteration,-0.074375,0.478425
tier_3,17,attn_out,code_switching,-0.000775,0.004475
tier_3,17,attn_out,standard_translation,0.002075,0.0067
tier_3,17,attn_out,transliteration,-0.0337,0.069425
tier_3,17,mlp_out,code_switching,0.001725,0.020724999999999997
tier_3,17,mlp_out,standard_translation,0.011525,0.01645
tier_3,17,mlp_out,transliteration,0.017475,0.071975
tier_3,17,residual,code_switching,0.053275,0.0828
tier_3,17,residual,standard_translation,0.020900000000000002,0.07475
tier_3,17,residual,transliteration,-0.029674999999999997,0.274525
tier_3,18,attn_out,code_switching,-0.00815,0.0178
tier_3,18,attn_out,standard_translation,0.0025499999999999997,0.0032
tier_3,18,attn_out,transliteration,0.013,0.054
tier_3,18,mlp_out,code_switching,-0.013375,0.029699999999999997
tier_3,18,mlp_out,standard_translation,0.0161,0.013075
tier_3,18,mlp_out,transliteration,0.0084,0.132225
tier_3,18,residual,code_switching,0.037375,0.07534999999999999
tier_3,18,residual,standard_translation,0.02045,0.062575
tier_3,18,residual,transliteration,-0.056350000000000004,0.195575
tier_3,19,attn_out,code_switching,-0.00445,0.01035
tier_3,19,attn_out,standard_translation,0.0053,0.0092
tier_3,19,attn_out,transliteration,-0.0063750000000000005,0.055600000000000004
tier_3,19,mlp_out,code_switching,-0.022775,0.050625
tier_3,19,mlp_out,standard_translation,0.012,0.01995
tier_3,19,mlp_out,transliteration,-0.026099999999999998,0.08155
tier_3,19,residual,code_switching,0.039200000000000006,0.08225
tier_3,19,residual,standard_translation,0.006550000000000002,0.06775
tier_3,19,residual,transliteration,-0.064275,0.144
tier_3,20,attn_out,code_switching,-0.003025,0.0148
tier_3,20,attn_out,standard_translation,-0.00215,0.006125
tier_3,20,attn_out,transliteration,-0.0459,0.055325
tier_3,20,mlp_out,code_switching,0.0003999999999999997,0.011425000000000001
tier_3,20,mlp_out,standard_translation,0.0051,0.014425
tier_3,20,mlp_out,transliteration,-0.05905,0.062224999999999996
tier_3,20,residual,code_switching,-0.006374999999999999,0.116
tier_3,20,residual,standard_translation,-0.005424999999999999,0.043800000000000006
tier_3,20,residual,transliteration,0.003675000000000002,0.15315
tier_3,21,attn_out,code_switching,-0.0012749999999999999,0.0029749999999999998
tier_3,21,attn_out,standard_translation,0.0049,0.00805
tier_3,21,attn_out,transliteration,0.009875,0.047499999999999994
tier_3,21,mlp_out,code_switching,-0.0013499999999999999,0.005725
tier_3,21,mlp_out,standard_translation,0.006274999999999999,0.02215
tier_3,21,mlp_out,transliteration,-0.023025,0.05095
tier_3,21,residual,code_switching,-0.0211,0.072
tier_3,21,residual,standard_translation,-0.007175000000000001,0.046525
tier_3,21,residual,transliteration,-0.008899999999999993,0.1354
tier_3,22,attn_out,code_switching,-0.000325,0.0012749999999999999
tier_3,22,attn_out,standard_translation,-0.00095,0.005075
tier_3,22,attn_out,transliteration,-0.02435,0.05822499999999999
tier_3,22,mlp_out,code_switching,-0.003275,0.0135
tier_3,22,mlp_out,standard_translation,0.0107,0.013625
tier_3,22,mlp_out,transliteration,0.01865,0.0395
tier_3,22,residual,code_switching,-0.027825,0.07672499999999999
tier_3,22,residual,standard_translation,-0.008924999999999999,0.04705
tier_3,22,residual,transliteration,-0.033475,0.1071
tier_3,23,attn_out,code_switching,0.00022499999999999994,0.0019
tier_3,23,attn_out,standard_translation,-0.0014,0.004875
tier_3,23,attn_out,transliteration,-0.034624999999999996,0.066875
tier_3,23,mlp_out,code_switching,0.00012500000000000003,0.0037249999999999996
tier_3,23,mlp_out,standard_translation,0.0055,0.014375
tier_3,23,mlp_out,transliteration,-0.076725,0.16107500000000002
tier_3,23,residual,code_switching,-0.028625,0.07995
tier_3,23,residual,standard_translation,-0.007625,0.045225
tier_3,23,residual,transliteration,-0.0432,0.12585000000000002
tier_3,24,attn_out,code_switching,0.0035750000000000005,0.006125
tier_3,24,attn_out,standard_translation,-1.3552527156068805e-20,0.005025
tier_3,24,attn_out,transliteration,0.020025,0.06195
tier_3,24,mlp_out,code_switching,0.002,0.00435
tier_3,24,mlp_out,standard_translation,0.010275000000000001,0.0141
tier_3,24,mlp_out,transliteration,0.019299999999999998,0.082725
tier_3,24,residual,code_switching,-0.01715,0.123775
tier_3,24,residual,standard_translation,-0.015775,0.0499
tier_3,24,residual,transliteration,-0.052324999999999997,0.10922499999999999
tier_3,25,attn_out,code_switching,0.0018999999999999998,0.003375
tier_3,25,attn_out,standard_translation,-0.0005,0.0025499999999999997
tier_3,25,attn_out,transliteration,-0.019375,0.0296
tier_3,25,mlp_out,code_switching,0.0023750000000000004,0.012925
tier_3,25,mlp_out,standard_translation,-0.004875,0.00655
tier_3,25,mlp_out,transliteration,0.008399999999999998,0.067675
tier_3,25,residual,code_switching,-0.011374999999999998,0.106
tier_3,25,residual,standard_translation,-0.017025,0.037075
tier_3,25,residual,transliteration,-0.044375,0.07554999999999999
tier_3,26,attn_out,code_switching,-0.00125,0.00465
tier_3,26,attn_out,standard_translation,0.00115,0.0038
tier_3,26,attn_out,transliteration,0.0018499999999999999,0.013625
tier_3,26,mlp_out,code_switching,0.0010500000000000002,0.004375
tier_3,26,mlp_out,standard_translation,0.0024999999999999996,0.010375
tier_3,26,mlp_out,transliteration,-0.072675,0.08952500000000001
tier_3,26,residual,code_switching,-0.01645,0.119175
tier_3,26,residual,standard_translation,-0.02155,0.036675
tier_3,26,residual,transliteration,-0.04225,0.0736
tier_3,27,attn_out,code_switching,-0.001875,0.007150000000000001
tier_3,27,attn_out,standard_translation,0.00435,0.0054
tier_3,27,attn_out,transliteration,-0.028399999999999995,0.0447
tier_3,27,mlp_out,code_switching,0.001,0.005275
tier_3,27,mlp_out,standard_translation,0.00405,0.011975000000000001
tier_3,27,mlp_out,transliteration,-0.008324999999999999,0.0531
tier_3,27,residual,code_switching,-0.00465,0.07095
tier_3,27,residual,standard_translation,-0.013975,0.0206
tier_3,27,residual,transliteration,-0.0436,0.0615
tier_3,28,attn_out,code_switching,0.00025,0.0010999999999999998
tier_3,28,attn_out,standard_translation,0.005425,0.005825
tier_3,28,attn_out,transliteration,0.007775000000000001,0.01215
tier_3,28,mlp_out,code_switching,-0.000625,0.003275
tier_3,28,mlp_out,standard_translation,-0.007975,0.00455
tier_3,28,mlp_out,transliteration,-0.034725,0.06155
tier_3,28,residual,code_switching,-0.0021249999999999993,0.058675
tier_3,28,residual,standard_translation,-0.01125,0.01655
tier_3,28,residual,transliteration,-0.045775,0.065675
tier_3,29,attn_out,code_switching,-5.0000000000000036e-05,0.00155
tier_3,29,attn_out,standard_translation,0.004525,0.00425
tier_3,29,attn_out,transliteration,0.0198,0.034075
tier_3,29,mlp_out,code_switching,-0.00045,0.0031000000000000003
tier_3,29,mlp_out,standard_translation,-0.0026,0.0041
tier_3,29,mlp_out,transliteration,0.0898,0.12115
tier_3,29,residual,code_switching,0.0036249999999999998,0.004925
tier_3,29,residual,standard_translation,-0.004275,0.0129
tier_3,29,residual,transliteration,-0.0805,0.09035
tier_3,30,attn_out,code_switching,0.000225,0.00075
tier_3,30,attn_out,standard_translation,-0.001725,0.00215
tier_3,30,attn_out,transliteration,0.029,0.0488
tier_3,30,mlp_out,code_switching,5.000000000000001e-05,0.0019
tier_3,30,mlp_out,standard_translation,-0.005725,0.0064
tier_3,30,mlp_out,transliteration,0.020675000000000002,0.054225
tier_3,30,residual,code_switching,0.002125,0.0057
tier_3,30,residual,standard_translation,-0.0011250000000000001,0.01165
tier_3,30,residual,transliteration,-0.009325,0.06815
tier_3,31,attn_out,code_switching,0.0,0.0
tier_3,31,attn_out,standard_translation,0.0,0.0
tier_3,31,attn_out,transliteration,0.0,0.0
tier_3,31,mlp_out,code_switching,0.0,0.0
tier_3,31,mlp_out,standard_translation,0.0,0.0
tier_3,31,mlp_out,transliteration,0.0,0.0
tier_3,31,residual,code_switching,0.0,0.0
tier_3,31,residual,standard_translation,0.0,0.0
tier_3,31,residual,transliteration,0.0,0.0
tier_4,0,attn_out,code_switching,0.021900000000000003,0.04340000000000001
tier_4,0,attn_out,standard_translation,-0.004775,0.01225
tier_4,0,attn_out,transliteration,-0.19135,0.37989999999999996
tier_4,0,mlp_out,code_switching,0.095425,0.0911
tier_4,0,mlp_out,standard_translation,-0.01815,0.025974999999999998
tier_4,0,mlp_out,transliteration,-1.73505,3.4451
tier_4,0,residual,code_switching,0.12769999999999998,0.111825
tier_4,0,residual,standard_translation,-0.016300000000000002,0.0298
tier_4,0,residual,transliteration,-1.874525,3.78065
tier_4,1,attn_out,code_switching,0.024825,0.0426
tier_4,1,attn_out,standard_translation,-0.0033,0.008450000000000001
tier_4,1,attn_out,transliteration,0.304475,0.671675
tier_4,1,mlp_out,code_switching,0.028699999999999996,0.0494
tier_4,1,mlp_out,standard_translation,-0.003475,0.009174999999999999
tier_4,1,mlp_out,transliteration,-0.03905,0.08587499999999999
tier_4,1,residual,code_switching,0.16685,0.122225
tier_4,1,residual,standard_translation,-0.01035,0.03415
tier_4,1,residual,transliteration,-2.1957750000000003,4.354375
tier_4,2,attn_out,code_switching,0.031150000000000004,0.042124999999999996
tier_4,2,attn_out,standard_translation,-0.000775,0.0053
tier_4,2,attn_out,transliteration,-0.1894,0.3825
tier_4,2,mlp_out,code_switching,0.0007750000000000001,0.024275
tier_4,2,mlp_out,standard_translation,0.0005250000000000001,0.009975
tier_4,2,mlp_out,transliteration,0.70275,1.4948
tier_4,2,residual,code_switching,0.22719999999999999,0.18005
tier_4,2,residual,standard_translation,-0.0010250000000000007,0.0353
tier_4,2,residual,transliteration,-1.7822999999999998,3.5591500000000003
tier_4,3,attn_out,code_switching,0.054675,0.08399999999999999
tier_4,3,attn_out,standard_translation,0.0016749999999999998,0.0031
tier_4,3,attn_out,transliteration,0.20662499999999998,0.4374
tier_4,3,mlp_out,code_switching,0.018099999999999998,0.0294
tier_4,3,mlp_out,standard_translation,0.0006500000000000001,0.0089
tier_4,3,mlp_out,transliteration,0.003549999999999998,0.143325
tier_4,3,residual,code_switching,0.274675,0.199275
tier_4,3,residual,standard_translation,0.011025,0.03855
tier_4,3,residual,transliteration,-1.7026999999999999,3.365325
tier_4,4,attn_out,code_switching,0.0013499999999999999,0.0083
tier_4,4,attn_out,standard_translation,0.001225,0.005875
tier_4,4,attn_out,transliteration,-0.30870000000000003,0.61585
tier_4,4,mlp_out,code_switching,0.104725,0.098075
tier_4,4,mlp_out,standard_translation,0.0039,0.008075
tier_4,4,mlp_out,transliteration,-0.063025,0.12575
tier_4,4,residual,code_switching,0.27392500000000003,0.1949
tier_4,4,residual,standard_translation,0.0121,0.038475
tier_4,4,residual,transliteration,-2.0998999999999994,4.19135
tier_4,5,attn_out,code_switching,0.050825,0.0525
tier_4,5,attn_out,standard_translation,0.0022500000000000003,0.006500000000000001
tier_4,5,attn_out,transliteration,0.238525,0.49362500000000004
tier_4,5,mlp_out,code_switching,0.03895,0.046375
tier_4,5,mlp_out,standard_translation,-0.001725,0.0093
tier_4,5,mlp_out,transliteration,-0.5085000000000001,1.0753249999999999
tier_4,5,residual,code_switching,0.317275,0.177325
tier_4,5,residual,standard_translation,0.032174999999999995,0.04515
tier_4,5,residual,transliteration,-1.9377499999999999,3.878975
tier_4,6,attn_out,code_switching,0.0027749999999999997,0.020649999999999998
tier_4,6,attn_out,standard_translation,-0.001725,0.0061
tier_4,6,attn_out,transliteration,-0.22825,0.49005
tier_4,6,mlp_out,code_switching,0.073275,0.0794
tier_4,6,mlp_out,standard_translation,-0.0011250000000000001,0.009025
tier_4,6,mlp_out,transliteration,-0.65785,1.314575
tier_4,6,residual,code_switching,0.33315,0.185425
tier_4,6,residual,standard_translation,0.0479,0.046425
tier_4,6,residual,transliteration,-2.2314249999999998,4.468425000000001
tier_4,7,attn_out,code_switching,0.018500000000000003,0.02095
tier_4,7,attn_out,standard_translation,0.0024749999999999998,0.007949999999999999
tier_4,7,attn_out,transliteration,0.0029000000000000007,0.03745
tier_4,7,mlp_out,code_switching,0.023975,0.0332
tier_4,7,mlp_out,standard_translation,-0.004,0.009275
tier_4,7,mlp_out,transliteration,-0.36952500000000005,0.7665249999999999
tier_4,7,residual,code_switching,0.347325,0.194475
tier_4,7,residual,standard_translation,0.08295,0.044925
tier_4,7,residual,transliteration,-1.262325,2.535525
