language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
de,16,all,0.9752567693744165,0.9907235621521336,10.0,384,384
de,17,unknown,0.9713521772345303,0.9878562995446112,10.0,384,384
de,17,all,0.9713521772345303,0.9878562995446112,10.0,384,384
de,18,unknown,0.9687462863933453,0.9881936245572609,10.0,384,384
de,18,all,0.9687462863933453,0.9881936245572609,10.0,384,384
de,19,unknown,0.9687462863933453,0.9873503120256366,10.0,384,384
de,19,all,0.9687462863933453,0.9873503120256366,10.0,384,384
de,20,unknown,0.966131907308378,0.9853263619497385,10.0,384,384
de,20,all,0.966131907308378,0.9853263619497385,10.0,384,384
de,21,unknown,0.967447585094644,0.9851576994434137,10.0,384,384
de,21,all,0.967447585094644,0.9851576994434137,10.0,384,384
de,22,unknown,0.9648247177658943,0.9843143869117895,10.0,384,384
de,22,all,0.9648247177658943,0.9843143869117895,10.0,384,384
de,23,unknown,0.9661403955521604,0.9873503120256367,10.0,384,384
de,23,all,0.9661403955521604,0.9873503120256367,10.0,384,384
de,24,unknown,0.9570409982174688,0.9881936245572609,10.0,384,384
de,24,all,0.9570409982174688,0.9881936245572609,10.0,384,384
de,25,unknown,0.964867158984806,0.986001011975038,10.0,384,384
de,25,all,0.964867158984806,0.986001011975038,10.0,384,384
de,26,unknown,0.966157372039725,0.9886996120762354,10.0,384,384
de,26,all,0.966157372039725,0.9886996120762354,10.0,384,384
de,27,unknown,0.9648586707410237,0.9873503120256366,10.0,384,384
de,27,all,0.9648586707410237,0.9873503120256366,10.0,384,384
de,28,unknown,0.9622442916560564,0.9886996120762355,10.0,384,384
de,28,all,0.9622442916560564,0.9886996120762355,10.0,384,384
de,29,unknown,0.9596384008148714,0.9863383369876876,10.0,384,384
de,29,all,0.9596384008148714,0.9863383369876876,10.0,384,384
de,30,unknown,0.9622442916560564,0.9873503120256368,10.0,384,384
de,30,all,0.9622442916560564,0.9873503120256368,10.0,384,384
de,31,unknown,0.9648586707410237,0.9903862371394838,10.0,384,384
de,31,all,0.9648586707410237,0.9903862371394838,10.0,384,384
fr,0,unknown,0.8997538409303114,0.9659301737223815,0.1,384,384
fr,0,all,0.8997538409303114,0.9659301737223815,0.1,384,384
fr,1,unknown,0.908853238265003,0.980603811772643,0.1,384,384
fr,1,all,0.908853238265003,0.980603811772643,0.1,384,384
fr,2,unknown,0.9179611238434766,0.9868443245066622,0.1,384,384
fr,2,all,0.9179611238434766,0.9868443245066622,0.1,384,384
fr,3,unknown,0.936193871487989,0.9947714623039298,0.1,384,384
fr,3,all,0.936193871487989,0.9947714623039298,0.1,384,384
fr,4,unknown,0.9466259230965115,0.9940968122786304,10.0,384,384
fr,4,all,0.9466259230965115,0.9940968122786304,10.0,384,384
fr,5,unknown,0.9479331126389952,0.9961207623545285,10.0,384,384
fr,5,all,0.9479331126389952,0.9961207623545285,10.0,384,384
fr,6,unknown,0.9492572786690434,0.9962894248608534,10.0,384,384
fr,6,all,0.9492572786690434,0.9962894248608534,10.0,384,384
fr,7,unknown,0.960945590357355,0.9962894248608534,0.1,384,384
fr,7,all,0.960945590357355,0.9962894248608534,0.1,384,384
fr,8,unknown,0.9518461930226636,0.995614774835554,10.0,384,384
fr,8,all,0.9518461930226636,0.995614774835554,10.0,384,384
fr,9,unknown,0.9583736524912997,0.9973013998988025,0.01,384,384
fr,9,all,0.9583736524912997,0.9973013998988025,0.01,384,384
fr,10,unknown,0.9635514811985401,0.9971327373924777,0.1,384,384
fr,10,all,0.9635514811985401,0.9971327373924777,0.1,384,384
fr,11,unknown,0.9700534759358289,0.9949401248102546,0.1,384,384
fr,11,all,0.9700534759358289,0.9949401248102546,0.1,384,384
fr,12,unknown,0.9752737458619812,0.9952774498229043,0.01,384,384
fr,12,all,0.9752737458619812,0.9952774498229043,0.01,384,384
fr,13,unknown,0.9804855275443511,0.9919041996964075,0.1,384,384
fr,13,all,0.9804855275443511,0.9919041996964075,0.1,384,384
fr,14,unknown,0.9830829301417537,0.9942654747849552,0.01,384,384
fr,14,all,0.9830829301417537,0.9942654747849552,0.01,384,384
fr,15,unknown,0.9817842288430525,0.9934221622533311,1.0,384,384
fr,15,all,0.9817842288430525,0.9934221622533311,1.0,384,384
fr,16,unknown,0.9843816314404549,0.9927475122280317,0.01,384,384
fr,16,all,0.9843816314404549,0.9927475122280317,0.01,384,384
fr,17,unknown,0.9843816314404549,0.9925788497217068,0.01,384,384
fr,17,all,0.9843816314404549,0.9925788497217068,0.01,384,384
fr,18,unknown,0.9830829301417537,0.9915668746837578,0.01,384,384
fr,18,all,0.9830829301417537,0.9915668746837578,0.01,384,384
fr,19,unknown,0.9843816314404549,0.9895429246078595,0.01,384,384
fr,19,all,0.9843816314404549,0.9895429246078595,0.01,384,384
fr,20,unknown,0.9804855275443511,0.9881936245572609,0.1,384,384
fr,20,all,0.9804855275443511,0.9881936245572609,0.1,384,384
fr,21,unknown,0.9791868262456498,0.9871816495193118,1.0,384,384
fr,21,all,0.9791868262456498,0.9871816495193118,1.0,384,384
fr,22,unknown,0.9817842288430523,0.9863383369876877,0.01,384,384
fr,22,all,0.9817842288430523,0.9863383369876877,0.01,384,384
fr,23,unknown,0.9817842288430523,0.9856636869623883,0.01,384,384
fr,23,all,0.9817842288430523,0.9856636869623883,0.01,384,384
fr,24,unknown,0.9817842288430523,0.9846517119244392,0.01,384,384
fr,24,all,0.9817842288430523,0.9846517119244392,0.01,384,384
fr,25,unknown,0.9817842288430523,0.9854950244560634,0.01,384,384
fr,25,all,0.9817842288430523,0.9854950244560634,0.01,384,384
fr,26,unknown,0.9817842288430523,0.9849890369370888,0.01,384,384
fr,26,all,0.9817842288430523,0.9849890369370888,0.01,384,384
fr,27,unknown,0.9817842288430523,0.987012987012987,0.01,384,384
fr,27,all,0.9817842288430523,0.987012987012987,0.01,384,384
fr,28,unknown,0.9817842288430523,0.9888682745825603,0.1,384,384
fr,28,all,0.9817842288430523,0.9888682745825603,0.1,384,384
fr,29,unknown,0.9804855275443511,0.9907235621521335,0.1,384,384
fr,29,all,0.9804855275443511,0.9907235621521335,0.1,384,384
fr,30,unknown,0.9804855275443511,0.9902175746331591,0.01,384,384
fr,30,all,0.9804855275443511,0.9902175746331591,0.01,384,384
fr,31,unknown,0.9830829301417537,0.9898802496205094,0.01,384,384
fr,31,all,0.9830829301417537,0.9898802496205094,0.01,384,384
zh,0,unknown,0.9349036584330703,0.9883622870635858,0.1,384,384
zh,0,all,0.9349036584330703,0.9883622870635858,0.1,384,384
zh,1,unknown,0.9427128427128428,0.9885309495699106,0.1,384,384
zh,1,all,0.9427128427128428,0.9885309495699106,0.1,384,384
zh,2,unknown,0.9348697054579407,0.987012987012987,0.1,384,384
zh,2,all,0.9348697054579407,0.987012987012987,0.1,384,384
zh,3,unknown,0.9557422969187674,0.995614774835554,1.0,384,384
zh,3,all,0.9557422969187674,0.995614774835554,1.0,384,384
zh,4,unknown,0.9557253204312028,0.9927475122280318,0.1,384,384
zh,4,all,0.9557253204312028,0.9927475122280318,0.1,384,384
zh,5,unknown,0.9557422969187674,0.9927475122280316,1.0,384,384
zh,5,all,0.9557422969187674,0.9927475122280316,1.0,384,384
zh,6,unknown,0.9492148374501316,0.9940968122786304,1.0,384,384
zh,6,all,0.9492148374501316,0.9940968122786304,1.0,384,384
zh,7,unknown,0.9518377047788812,0.9973013998988025,10.0,384,384
zh,7,all,0.9518377047788812,0.9973013998988025,10.0,384,384
zh,8,unknown,0.9570325099736865,0.9947714623039299,0.1,384,384
